autoimmune diseases of the nervous system	multiple sclerosis	-1.60421663772
autoimmune diseases of the nervous system	psoriasis	-0.220132761377
autoimmune diseases of the nervous system	rheumatic diseases	-0.126600937049
autoimmune diseases of the nervous system	skin diseases, papulosquamous	-0.220132761377
autoimmune diseases of the nervous system	stomatognathic diseases	-0.0712987083471
bacterial infections	bacterial infections and mycoses	-1.36305763202
bacterial infections	glomerulonephritis	-0.0439005439008
bacterial infections	gram-positive bacterial infections	-1.24970862471
bacterial infections	leprosy	-0.743589743591
bacterial infections	mycobacterium infections	-1.24970862471
bacterial infections	nephritis	-0.0072843822855
bacterial infections	psoriasis	-0.0131766381774
bacterial infections	rheumatic diseases	-0.0164123015583
bacterial infections	skin diseases, papulosquamous	-0.0131766381774
bacterial infections	stomatognathic diseases	-0.00404250404325
bacterial infections and mycoses	glomerulonephritis	-0.0274313198004
bacterial infections and mycoses	gram-positive bacterial infections	-1.15492654742
bacterial infections and mycoses	leprosy	-0.668119237085
bacterial infections and mycoses	mycobacterium infections	-1.15492654742
bacterial infections and mycoses	psoriasis	-0.058425271969
bacterial infections and mycoses	rheumatic diseases	-0.0169956431663
bacterial infections and mycoses	skin diseases, papulosquamous	-0.058425271969
bacterial infections and mycoses	stomatognathic diseases	-0.0247535937172
basal ganglia diseases	brain diseases	-0.116112469583
basal ganglia diseases	central nervous system diseases	-0.0564858348394
basal ganglia diseases	cranial nerve diseases	-0.100699300696
basal ganglia diseases	dementia	-0.123481116586
basal ganglia diseases	leukemia, lymphocytic, chronic, b-cell	-5.00044450291e-13
basal ganglia diseases	movement disorders	-1.68217023526
basal ganglia diseases	neurodegenerative diseases	-0.286130906108
basal ganglia diseases	ocular motility disorders	-0.207653383934
basal ganglia diseases	parkinson disease	-1.59333333333
basal ganglia diseases	parkinsonian disorders	-1.65257498585
basal ganglia diseases	proteinuria	-0.0974172719927
basal ganglia diseases	tauopathies	-0.329166666667
basal ganglia diseases	urological manifestations	-0.0974172719927
behcet syndrome	exophthalmos	-0.346153846152
behcet syndrome	goiter	-0.326923076923
behcet syndrome	graves disease	-0.346153846152
behcet syndrome	hyperthyroidism	-0.346153846152
behcet syndrome	mouth diseases	-1.45980595981
behcet syndrome	orbital diseases	-0.346153846152
behcet syndrome	panuveitis	-2.15384615385
behcet syndrome	psoriasis	-0.342539439554
behcet syndrome	skin diseases, papulosquamous	-0.342539439554
behcet syndrome	skin diseases, vascular	-1.83182503771
behcet syndrome	spinal diseases	-0.07933853586
behcet syndrome	spondylarthritis	-0.219396195202
behcet syndrome	spondylarthropathies	-0.219396195202
behcet syndrome	spondylitis	-0.219396195202
behcet syndrome	spondylitis, ankylosing	-0.450256410257
behcet syndrome	stomatognathic diseases	-1.01908523909
behcet syndrome	thyroid diseases	-0.0606440071552
behcet syndrome	uveal diseases	-1.86515837104
behcet syndrome	uveitis	-2.15384615385
behcet syndrome	uveitis, anterior	-2.15384615385
behcet syndrome	vasculitis	-2.00073260073
bile duct diseases	biliary tract diseases	-1.63334279873
bile duct diseases	celiac disease	-0.0488282326985
bile duct diseases	cholestasis	-1.82951261423
bile duct diseases	cholestasis, intrahepatic	-1.82951261423
bile duct diseases	crohn disease	-0.035652243631
bile duct diseases	leukemia, b-cell	-0.042694497152
bile duct diseases	leukemia, lymphocytic, chronic, b-cell	-0.0085086489015
bile duct diseases	liver cirrhosis	-1.66455278592
bile duct diseases	liver cirrhosis, biliary	-1.69079528336
bile duct diseases	liver diseases	-0.688924820269
bile duct diseases	lymphoma	-0.090310361682
bile duct diseases	lymphoma, non-hodgkin	-0.0627731975879
bile duct diseases	malabsorption syndromes	-0.0488282326985
bile duct diseases	proteinuria	-0.0886328725037
bile duct diseases	rheumatic diseases	-0.0309519470266
bile duct diseases	spondylitis, ankylosing	-0.0846461615426
bile duct diseases	urological manifestations	-0.0886328725037
biliary tract diseases	celiac disease	-0.0310435435449
biliary tract diseases	cholestasis	-1.49590336135
biliary tract diseases	cholestasis, intrahepatic	-1.49590336135
biliary tract diseases	crohn disease	-0.0705478365685
biliary tract diseases	digestive system diseases	-0.015872912909
biliary tract diseases	liver cirrhosis	-1.346875
biliary tract diseases	liver cirrhosis, biliary	-1.35844547964
biliary tract diseases	liver diseases	-0.605378441824
biliary tract diseases	lymphoma	-0.0291666666664
biliary tract diseases	malabsorption syndromes	-0.0310435435449
biliary tract diseases	proteinuria	-0.114484126987
biliary tract diseases	rheumatic diseases	-0.0396314843353
biliary tract diseases	spondylitis, ankylosing	-0.0323717948738
biliary tract diseases	urological manifestations	-0.114484126987
blood coagulation disorders	blood coagulation disorders, inherited	-1.02547619048
blood coagulation disorders	blood platelet disorders	-0.478263403262
blood coagulation disorders	hemorrhagic disorders	-0.708014354066
blood coagulation disorders, inherited	blood platelet disorders	-0.369248784002
blood coagulation disorders, inherited	hemorrhagic disorders	-0.614718614718
blood platelet disorders	hemorrhagic disorders	-0.18283691617
blood protein disorders	immunologic deficiency syndromes	-0.0312965993815
body weight	nutrition disorders	-1.24140859141
body weight	obesity	-1.92307692307
body weight	overnutrition	-1.92307692307
body weight	overweight	-1.92307692307
body weight	proteinuria	-0.051485551485
body weight	urological manifestations	-0.051485551485
bone diseases	bone diseases, developmental	-1.209375
bone diseases	bone diseases, metabolic	-0.432383040937
bone diseases	dwarfism	-0.231730769231
bone diseases	joint diseases	-0.0549362831376
bone diseases	limb deformities, congenital	-0.0246407813997
bone diseases	musculoskeletal abnormalities	-0.229271061697
bone diseases	musculoskeletal diseases	-0.921567132984
bone diseases	osteochondrodysplasias	-0.688819758672
bone diseases	spinal diseases	-0.0570977610025
bone diseases	spondylitis, ankylosing	-0.0112179487176
bone diseases, developmental	craniofacial abnormalities	-0.00128676470502
bone diseases, developmental	dwarfism	-0.521023802018
bone diseases, developmental	dysostoses	-0.218120421246
bone diseases, developmental	limb deformities, congenital	-0.258202231122
bone diseases, developmental	musculoskeletal abnormalities	-0.419680226621
bone diseases, developmental	musculoskeletal diseases	-0.551148338671
bone diseases, developmental	osteochondrodysplasias	-1.059380002
bone diseases, metabolic	coronary artery disease	-0.0375726115444
bone diseases, metabolic	coronary disease	-0.0469688438442
bone diseases, metabolic	glomerulonephritis	-9.00168828366e-13
bone diseases, metabolic	metal metabolism, inborn errors	-0.583333333333
bone diseases, metabolic	myocardial infarction	-0.145299145299
bone diseases, metabolic	myocardial ischemia	-0.0215577703951
bone diseases, metabolic	nutrition disorders	-0.449031127601
bone diseases, metabolic	osteoporosis	-1.49661246613
bone diseases, metabolic	proteinuria	-0.0619434765798
bone diseases, metabolic	renal tubular transport, inborn errors	-0.214646464644
bone diseases, metabolic	urination disorders	-0.0703326873385
bone diseases, metabolic	urological manifestations	-0.0619434765798
bone marrow diseases	hematologic diseases	-0.355365175469
bone marrow diseases	hemic and lymphatic diseases	-0.100831089136
bone marrow diseases	leukemia	-0.209535050637
bone marrow diseases	leukemia, b-cell	-0.015112557066
bone marrow diseases	leukemia, lymphocytic, chronic, b-cell	-0.0547717208726
bone marrow diseases	leukemia, lymphoid	-0.0190960451977
bone marrow diseases	leukemia, myeloid	-0.50829958502
bone marrow diseases	leukemia, myeloid, acute	-0.22022691615
bone marrow diseases	lymphoma	-0.0502305833489
bone marrow diseases	lymphoma, non-hodgkin	-0.0128783123141
bone marrow diseases	myeloproliferative disorders	-0.639824790137
bone marrow diseases	pancreatic diseases	-0.00981893676305
bone marrow diseases	proteinuria	-0.0706159408266
bone marrow diseases	spondylitis, ankylosing	-0.0227580170287
bone marrow diseases	urological manifestations	-0.0706159408266
brain diseases	brain diseases, metabolic	-0.389763036359
brain diseases	brain diseases, metabolic, inborn	-0.377272787703
brain diseases	cardiovascular diseases	-0.090149704578
brain diseases	central nervous system diseases	-1.39945875524
brain diseases	cerebrovascular disorders	-0.111146609867
brain diseases	congenital, hereditary, and neonatal diseases and abnormalities	-0.145117815466
brain diseases	dementia	-0.0224589282239
brain diseases	genetic diseases, inborn	-0.178145047225
brain diseases	heredodegenerative disorders, nervous system	-0.210275084193
brain diseases	metabolic diseases	-0.216202709628
brain diseases	metabolism, inborn errors	-0.234318249706
brain diseases	movement disorders	-0.117076828812
brain diseases	nervous system diseases	-0.773767106241
brain diseases	neurodegenerative diseases	-0.586574901596
brain diseases	neurologic manifestations	-0.123338850723
brain diseases	nutritional and metabolic diseases	-0.214384655209
brain diseases	vascular diseases	-0.144501068407
brain diseases, metabolic	brain diseases, metabolic, inborn	-1.46796762406
brain diseases, metabolic	carbohydrate metabolism, inborn errors	-0.212154287818
brain diseases, metabolic	central nervous system diseases	-0.287212513325
brain diseases, metabolic	lysosomal storage diseases	-0.203234627185
brain diseases, metabolic	lysosomal storage diseases, nervous system	-0.313725490194
brain diseases, metabolic	metabolism, inborn errors	-0.409821473343
brain diseases, metabolic, inborn	carbohydrate metabolism, inborn errors	-0.21347375508
brain diseases, metabolic, inborn	central nervous system diseases	-0.275358954013
brain diseases, metabolic, inborn	lysosomal storage diseases	-0.205508085057
brain diseases, metabolic, inborn	lysosomal storage diseases, nervous system	-0.316490864772
brain diseases, metabolic, inborn	metabolism, inborn errors	-0.40210783655
breast diseases	breast neoplasms	-1.51193379791
breast diseases	endocrine gland neoplasms	-0.0384024577555
breast diseases	genital neoplasms, female	-0.0685197155779
breast diseases	glioma	-0.090799031474
breast diseases	neoplasms by site	-0.039319046621
breast diseases	neoplasms, neuroepithelial	-0.0660173160185
breast diseases	ovarian neoplasms	-0.079333428287
breast diseases	pancreatic diseases	-0.081168831169
breast neoplasms	endocrine gland neoplasms	-0.0369047619065
breast neoplasms	genital neoplasms, female	-0.0716200466215
breast neoplasms	glioma	-0.055701754384
breast neoplasms	neoplasms by site	-0.0251583614855
breast neoplasms	neoplasms, neuroepithelial	-0.0354166666665
breast neoplasms	ovarian neoplasms	-0.0840815273492
breast neoplasms	pancreatic diseases	-0.077083333333
bronchial diseases	celiac disease	-0.107057057056
bronchial diseases	crohn disease	-0.00692171044246
bronchial diseases	diabetes mellitus, type 1	-0.0094162335067
bronchial diseases	glomerulonephritis	-0.013601532565
bronchial diseases	hypersensitivity	-1.6714559387
bronchial diseases	hypersensitivity, immediate	-1.6714559387
bronchial diseases	lung diseases	-1.14790602019
bronchial diseases	lung diseases, obstructive	-1.77839506173
bronchial diseases	lymphoma	-0.0447916666664
bronchial diseases	malabsorption syndromes	-0.107057057056
bronchial diseases	otorhinolaryngologic diseases	-0.447569444444
bronchial diseases	proteinuria	-0.158465608465
bronchial diseases	respiratory hypersensitivity	-1.85
bronchial diseases	respiratory tract diseases	-1.20674603175
bronchial diseases	rheumatic diseases	-0.0516264338303
bronchial diseases	urological manifestations	-0.158465608465
carbohydrate metabolism, inborn errors	lysosomal storage diseases	-0.198710761006
carbohydrate metabolism, inborn errors	lysosomal storage diseases, nervous system	-0.0916214151518
carbohydrate metabolism, inborn errors	metabolism, inborn errors	-0.0960377663821
carcinoma	carcinoma, renal cell	-0.698064135566
carcinoma	demyelinating autoimmune diseases, cns	-0.0140873015867
carcinoma	digestive system neoplasms	-0.247308046607
carcinoma	gastrointestinal neoplasms	-0.0487351190474
carcinoma	glioma	-0.0810909980419
carcinoma	kidney diseases	-0.0930753968253
carcinoma	kidney neoplasms	-0.717951127819
carcinoma	liver diseases	-0.007413575943
carcinoma	lymphoma	-0.11488095238
carcinoma	lymphoma, non-hodgkin	-0.0649975024961
carcinoma	multiple sclerosis	-0.0157505175973
carcinoma	myocardial infarction	-0.0973781653123
carcinoma	neoplasms	-0.0772553013081
carcinoma	neoplasms by histologic type	-0.343948047079
carcinoma	neoplasms by site	-0.17278359661
carcinoma	neoplasms, germ cell and embryonal	-0.250992063491
carcinoma	neoplasms, glandular and epithelial	-1.23345256545
carcinoma	neoplasms, nerve tissue	-0.248894557822
carcinoma	neoplasms, neuroepithelial	-0.13988095238
carcinoma	neoplastic syndromes, hereditary	-0.0727240896358
carcinoma	neuroectodermal tumors	-0.25453529377
carcinoma	proteinuria	-0.105357142857
carcinoma	urogenital neoplasms	-0.278760113794
carcinoma	urologic diseases	-0.0516303147723
carcinoma	urologic neoplasms	-0.654851289793
carcinoma	urological manifestations	-0.105357142857
carcinoma, renal cell	kidney neoplasms	-1.78786549708
carcinoma, renal cell	neoplasms, glandular and epithelial	-0.34405591142
carcinoma, renal cell	proteinuria	-0.140873015874
carcinoma, renal cell	urogenital neoplasms	-0.0823836798332
carcinoma, renal cell	urologic neoplasms	-1.26011264721
carcinoma, renal cell	urological manifestations	-0.140873015874
cardiomegaly	cardiomyopathies	-1.03390475166
cardiomegaly	cardiomyopathy, dilated	-1.47749897373
cardiomegaly	cardiomyopathy, hypertrophic	-0.499736952863
cardiomegaly	cardiomyopathy, hypertrophic, familial	-0.530927111412
cardiomegaly	heart diseases	-0.120734743201
cardiomegaly	muscular disorders, atrophic	-0.0782602813863
cardiomegaly	muscular dystrophies	-0.0721275252537
cardiomyopathies	cardiomyopathy, dilated	-1.05596410978
cardiomyopathies	cardiomyopathy, hypertrophic	-0.705486163737
cardiomyopathies	cardiomyopathy, hypertrophic, familial	-0.678911564626
cardiomyopathies	cardiovascular abnormalities	-0.098157148776
cardiomyopathies	heart defects, congenital	-0.187847138857
cardiomyopathies	heart diseases	-0.379614483821
cardiomyopathies	muscular diseases	-0.0297064924131
cardiomyopathies	muscular disorders, atrophic	-0.0376777983921
cardiomyopathies	muscular dystrophies	-0.0425853072159
cardiomyopathy, dilated	cardiomyopathy, hypertrophic	-0.551708771284
cardiomyopathy, dilated	cardiomyopathy, hypertrophic, familial	-0.585385878489
cardiomyopathy, dilated	heart diseases	-0.0416033137472
cardiomyopathy, dilated	muscular disorders, atrophic	-0.0667711598741
cardiomyopathy, dilated	muscular dystrophies	-0.0576081007132
cardiomyopathy, hypertrophic	cardiomyopathy, hypertrophic, familial	-1.55846672707
cardiomyopathy, hypertrophic	muscular disorders, atrophic	-0.0247284162387
cardiomyopathy, hypertrophic	muscular dystrophies	-0.011724386726
cardiomyopathy, hypertrophic, familial	muscular disorders, atrophic	-0.0286380286372
cardiomyopathy, hypertrophic, familial	muscular dystrophies	-0.0150793650803
cardiovascular abnormalities	cardiovascular diseases	-0.168436049081
cardiovascular abnormalities	heart defects, congenital	-1.54464955865
cardiovascular abnormalities	heart diseases	-0.578914355199
cardiovascular abnormalities	pathologic processes	-0.24118499152
cardiovascular abnormalities	proteinuria	-0.0484400656813
cardiovascular abnormalities	urological manifestations	-0.0484400656813
cardiovascular diseases	central nervous system diseases	-0.0771976063157
cardiovascular diseases	cerebrovascular disorders	-0.211156659435
cardiovascular diseases	congenital abnormalities	-0.166749219399
cardiovascular diseases	congenital, hereditary, and neonatal diseases and abnormalities	-0.0640099211708
cardiovascular diseases	coronary artery disease	-0.0153275223869
cardiovascular diseases	coronary disease	-0.0563090958204
cardiovascular diseases	endocrine system diseases	-0.0309376447875
cardiovascular diseases	genetic diseases, inborn	-0.00175414804342
cardiovascular diseases	heart defects, congenital	-0.116383847741
cardiovascular diseases	heart diseases	-0.98071665014
cardiovascular diseases	hemic and lymphatic diseases	-0.0449616136071
cardiovascular diseases	musculoskeletal diseases	-0.0811340067338
cardiovascular diseases	myocardial ischemia	-0.15894117936
cardiovascular diseases	neoplasms	-0.0485227559199
cardiovascular diseases	neoplasms by histologic type	-0.00756265263785
cardiovascular diseases	neoplasms by site	-0.0229541172163
cardiovascular diseases	nervous system diseases	-0.0511042796156
cardiovascular diseases	pathologic processes	-0.100373980925
cardiovascular diseases	pathological conditions, signs and symptoms	-0.153978535491
cardiovascular diseases	skin and connective tissue diseases	-0.00018870108285
cardiovascular diseases	skin diseases	-0.0124153069888
cardiovascular diseases	vascular diseases	-1.06932500885
carotid artery diseases	cerebrovascular disorders	-0.927956989246
carotid artery diseases	death	-0.0453044375616
carotid artery diseases	death, sudden	-0.0453044375616
carotid artery diseases	glioma	-0.110416666665
carotid artery diseases	myocardial infarction	-0.0826007325981
carotid artery diseases	neoplasms, neuroepithelial	-0.055128205127
carotid artery diseases	proteinuria	-0.217405582922
carotid artery diseases	stomatognathic system abnormalities	-0.0031198686336
carotid artery diseases	urination disorders	-0.0277553763425
carotid artery diseases	urological manifestations	-0.217405582922
carotid artery diseases	varicose veins	-0.0523809523805
celiac disease	cholestasis	-0.0431387608805
celiac disease	cholestasis, intrahepatic	-0.0431387608805
celiac disease	colitis	-0.0802810715851
celiac disease	colitis, ulcerative	-0.0802810715851
celiac disease	crohn disease	-0.141105894625
celiac disease	demyelinating autoimmune diseases, cns	-0.114133089132
celiac disease	diabetes mellitus, type 1	-0.0537099336495
celiac disease	digestive system diseases	-0.0439128765269
celiac disease	gastroenteritis	-0.0939443928917
celiac disease	gastrointestinal diseases	-0.286324786324
celiac disease	goiter	-0.0411111111115
celiac disease	hair diseases	-0.0918803418803
celiac disease	hypersensitivity	-0.0888888888866
celiac disease	hypersensitivity, immediate	-0.0888888888866
celiac disease	hypotrichosis	-0.117063492065
celiac disease	inflammatory bowel diseases	-0.093173166704
celiac disease	intestinal diseases	-0.393457900942
celiac disease	joint diseases	-0.0617104165901
celiac disease	leukemia, myeloid	-0.046717171716
celiac disease	leukemia, myeloid, acute	-0.052216517333
celiac disease	liver cirrhosis	-0.156369731801
celiac disease	liver cirrhosis, biliary	-0.132850241546
celiac disease	lung diseases, obstructive	-0.111111111111
celiac disease	malabsorption syndromes	-2.22222222222
celiac disease	multiple sclerosis	-0.116317245906
celiac disease	myocardial infarction	-0.0022731405695
celiac disease	parkinsonian disorders	-0.0071408877874
celiac disease	proteinuria	-0.30999066293
celiac disease	respiratory hypersensitivity	-0.125
celiac disease	rheumatic diseases	-0.0596257821535
celiac disease	spondylitis, ankylosing	-0.292270531403
celiac disease	stomatognathic diseases	-0.0338366535561
celiac disease	urination disorders	-0.158870545073
celiac disease	urological manifestations	-0.30999066293
central nervous system diseases	cerebrovascular disorders	-0.0477186038142
central nervous system diseases	congenital, hereditary, and neonatal diseases and abnormalities	-0.173428600592
central nervous system diseases	genetic diseases, inborn	-0.208065599408
central nervous system diseases	heredodegenerative disorders, nervous system	-0.235280102161
central nervous system diseases	metabolic diseases	-0.263499008928
central nervous system diseases	metabolism, inborn errors	-0.201024857333
central nervous system diseases	movement disorders	-0.142826526707
central nervous system diseases	nervous system diseases	-0.849975046324
central nervous system diseases	neurodegenerative diseases	-0.667018344272
central nervous system diseases	neurologic manifestations	-0.147959011493
central nervous system diseases	nutritional and metabolic diseases	-0.265126957538
central nervous system diseases	spinal cord diseases	-0.068190558667
central nervous system diseases	vascular diseases	-0.115133885375
cerebellar ataxia	cerebellar diseases	-1.76305916306
cerebellar ataxia	dyskinesias	-1.46666666667
cerebellar ataxia	heredodegenerative disorders, nervous system	-0.117264957267
cerebellar ataxia	leukemia, b-cell	-0.0134334584892
cerebellar ataxia	leukemia, lymphocytic, chronic, b-cell	-0.0444444444447
cerebellar ataxia	motor neuron disease	-0.113925612553
cerebellar ataxia	neurodegenerative diseases	-0.0167166618107
cerebellar ataxia	neurologic manifestations	-0.275517627586
cerebellar ataxia	ocular motility disorders	-0.0034209428432
cerebellar ataxia	proteinuria	-0.0274891774888
cerebellar ataxia	proteostasis deficiencies	-0.0091575091591
cerebellar ataxia	spinal cord diseases	-1.03074335047
cerebellar ataxia	spinocerebellar ataxias	-1.81079638752
cerebellar ataxia	spinocerebellar degenerations	-1.73333333333
cerebellar ataxia	tdp-43 proteinopathies	-0.069696969694
cerebellar ataxia	urological manifestations	-0.0274891774888
cerebellar ataxia	varicose veins	-0.053333333333
cerebellar diseases	dyskinesias	-1.39370629371
cerebellar diseases	heredodegenerative disorders, nervous system	-0.135946509631
cerebellar diseases	leukemia, lymphocytic, chronic, b-cell	-0.0007575757573
cerebellar diseases	motor neuron disease	-0.080461876833
cerebellar diseases	neurodegenerative diseases	-0.0311003974001
cerebellar diseases	neurologic manifestations	-0.249210424001
cerebellar diseases	proteinuria	-0.0124343741363
cerebellar diseases	spinal cord diseases	-1.08503048168
cerebellar diseases	spinocerebellar ataxias	-1.70797849691
cerebellar diseases	spinocerebellar degenerations	-1.79639249639
cerebellar diseases	tdp-43 proteinopathies	-0.033228840126
cerebellar diseases	urological manifestations	-0.0124343741363
cerebellar diseases	varicose veins	-0.0015437392796
cerebrovascular disorders	death	-0.0406698564595
cerebrovascular disorders	death, sudden	-0.0406698564595
cerebrovascular disorders	death, sudden, cardiac	-0.0215053763441
cerebrovascular disorders	dementia	-0.128143392188
cerebrovascular disorders	heart arrest	-0.0215053763441
cerebrovascular disorders	myocardial infarction	-0.0064102564102
cerebrovascular disorders	proteinuria	-0.0960187353637
cerebrovascular disorders	urological manifestations	-0.0960187353637
cerebrovascular disorders	vascular diseases	-0.601798003298
charcot-marie-tooth disease	hereditary sensory and motor neuropathy	-0.980728659527
charcot-marie-tooth disease	nervous system malformations	-0.301464521452
charcot-marie-tooth disease	peripheral nervous system diseases	-0.704244733777
charcot-marie-tooth disease	polyneuropathies	-0.766641828117
charcot-marie-tooth disease	proteinuria	-0.0145180023232
charcot-marie-tooth disease	urological manifestations	-0.0145180023232
cholestasis	cholestasis, intrahepatic	-1.92857142857
cholestasis	leukemia, b-cell	-0.000887021476
cholestasis	liver cirrhosis	-1.75755494505
cholestasis	liver cirrhosis, biliary	-1.78994641335
cholestasis	liver diseases	-0.695186269132
cholestasis	lymphoma	-0.0972985347984
cholestasis	lymphoma, non-hodgkin	-0.0733766233771
cholestasis	malabsorption syndromes	-0.0431387608805
cholestasis	proteinuria	-0.0595238095245
cholestasis	rheumatic diseases	-0.0017881495095
cholestasis	spondylitis, ankylosing	-0.0726190476196
cholestasis	urological manifestations	-0.0595238095245
cholestasis, intrahepatic	leukemia, b-cell	-0.000887021476
cholestasis, intrahepatic	liver cirrhosis	-1.75755494505
cholestasis, intrahepatic	liver cirrhosis, biliary	-1.78994641335
cholestasis, intrahepatic	liver diseases	-0.695186269132
cholestasis, intrahepatic	lymphoma	-0.0972985347984
cholestasis, intrahepatic	lymphoma, non-hodgkin	-0.0733766233771
cholestasis, intrahepatic	malabsorption syndromes	-0.0431387608805
cholestasis, intrahepatic	proteinuria	-0.0595238095245
cholestasis, intrahepatic	rheumatic diseases	-0.0017881495095
cholestasis, intrahepatic	spondylitis, ankylosing	-0.0726190476196
cholestasis, intrahepatic	urological manifestations	-0.0595238095245
chromosome disorders	craniofacial abnormalities	-0.291666666667
chromosome disorders	dysostoses	-0.007142857143
chromosome disorders	glioma	-0.00815602836805
chromosome disorders	musculoskeletal abnormalities	-0.153973819541
chromosome disorders	myocardial infarction	-0.0769528920696
chromosome disorders	proteinuria	-0.0244588744584
chromosome disorders	urological manifestations	-0.0244588744584
colitis	colitis, ulcerative	-1.98181818182
colitis	colonic diseases	-1.23859684526
colitis	crohn disease	-0.522929337388
colitis	demyelinating autoimmune diseases, cns	-0.0226233766241
colitis	digestive system diseases	-0.262227134569
colitis	gastroenteritis	-1.14618887844
colitis	gastrointestinal diseases	-0.542751118613
colitis	inflammatory bowel diseases	-1.16527883881
colitis	intestinal diseases	-0.683932906644
colitis	joint diseases	-0.026900022329
colitis	liver cirrhosis	-0.0027761795146
colitis	malabsorption syndromes	-0.0802810715851
colitis	multiple sclerosis	-0.0232840324697
colitis	proteinuria	-0.0693799158597
colitis	psoriasis	-0.100151360703
colitis	skin diseases, papulosquamous	-0.100151360703
colitis	spondylitis, ankylosing	-0.11528720036
colitis	stomatognathic diseases	-0.0335060356824
colitis	urological manifestations	-0.0693799158597
colitis, ulcerative	colonic diseases	-1.23859684526
colitis, ulcerative	crohn disease	-0.522929337388
colitis, ulcerative	demyelinating autoimmune diseases, cns	-0.0226233766241
colitis, ulcerative	digestive system diseases	-0.262227134569
colitis, ulcerative	gastroenteritis	-1.14618887844
colitis, ulcerative	gastrointestinal diseases	-0.542751118613
colitis, ulcerative	inflammatory bowel diseases	-1.16527883881
colitis, ulcerative	intestinal diseases	-0.683932906644
colitis, ulcerative	joint diseases	-0.026900022329
colitis, ulcerative	liver cirrhosis	-0.0027761795146
colitis, ulcerative	malabsorption syndromes	-0.0802810715851
colitis, ulcerative	multiple sclerosis	-0.0232840324697
colitis, ulcerative	proteinuria	-0.0693799158597
colitis, ulcerative	psoriasis	-0.100151360703
colitis, ulcerative	skin diseases, papulosquamous	-0.100151360703
colitis, ulcerative	spondylitis, ankylosing	-0.11528720036
colitis, ulcerative	stomatognathic diseases	-0.0335060356824
colitis, ulcerative	urological manifestations	-0.0693799158597
collagen diseases	hemostatic disorders	-0.41777777778
collagen diseases	nephritis	-0.0294584139259
collagen diseases	osteochondrodysplasias	-0.157750257997
collagen diseases	osteoporosis	-0.0617948717966
collagen diseases	skin abnormalities	-0.0254700854706
collagen diseases	urination disorders	-0.126737804878
colonic diseases	colorectal neoplasms	-0.69070961718
colonic diseases	crohn disease	-0.286683236675
colonic diseases	digestive system diseases	-0.549076722889
colonic diseases	digestive system neoplasms	-0.504882316272
colonic diseases	gastroenteritis	-0.793052343526
colonic diseases	gastrointestinal diseases	-0.876014668211
colonic diseases	gastrointestinal neoplasms	-0.568035835024
colonic diseases	inflammatory bowel diseases	-0.805359812086
colonic diseases	intestinal diseases	-1.03780332437
colonic diseases	intestinal neoplasms	-0.69070961718
colonic diseases	neoplasms	-0.00143509060431
colonic diseases	neoplasms by site	-0.169576136145
colonic diseases	neoplasms, glandular and epithelial	-0.0770645101392
colonic diseases	neoplasms, nerve tissue	-0.00557574023011
colonic diseases	rectal diseases	-0.544989133173
colorectal neoplasms	digestive system neoplasms	-0.737711065986
colorectal neoplasms	endocrine gland neoplasms	-0.0660522273435
colorectal neoplasms	gastrointestinal diseases	-0.097412725149
colorectal neoplasms	gastrointestinal neoplasms	-0.972744360903
colorectal neoplasms	genital diseases, female	-0.10989010989
colorectal neoplasms	genital neoplasms, female	-0.153253609137
colorectal neoplasms	glioma	-0.043179983858
colorectal neoplasms	intestinal diseases	-0.206856616577
colorectal neoplasms	intestinal neoplasms	-1.47619047619
colorectal neoplasms	neoplasms by site	-0.075592616453
colorectal neoplasms	neoplasms, glandular and epithelial	-0.0187796878755
colorectal neoplasms	neoplastic syndromes, hereditary	-0.310850656052
colorectal neoplasms	ovarian diseases	-0.025425554837
colorectal neoplasms	ovarian neoplasms	-0.0486635332105
colorectal neoplasms	pancreatic diseases	-0.018398268397
colorectal neoplasms	proteinuria	-0.0595238095235
colorectal neoplasms	rectal diseases	-1.31167013867
colorectal neoplasms	urological manifestations	-0.0595238095235
colorectal neoplasms	varicose veins	-0.0219662058356
congenital abnormalities	congenital, hereditary, and neonatal diseases and abnormalities	-0.509182883484
congenital abnormalities	genetic diseases, inborn	-0.292606909891
congenital abnormalities	heart diseases	-0.090234056086
congenital abnormalities	heredodegenerative disorders, nervous system	-0.0996588042009
congenital abnormalities	male urogenital diseases	-0.01098518029
congenital abnormalities	musculoskeletal diseases	-0.166682701883
congenital abnormalities	nervous system diseases	-0.19276515301
congenital abnormalities	nervous system malformations	-0.350640899247
congenital abnormalities	neurodegenerative diseases	-0.0864428200875
congenital abnormalities	neuromuscular diseases	-0.0799790831736
congenital abnormalities	peripheral nervous system diseases	-0.0126364380843
congenital abnormalities	skin and connective tissue diseases	-0.0457587290501
congenital abnormalities	skin diseases	-0.0640590742896
congenital, hereditary, and neonatal diseases and abnormalities	genetic diseases, inborn	-1.11759213642
congenital, hereditary, and neonatal diseases and abnormalities	heredodegenerative disorders, nervous system	-0.156104629263
congenital, hereditary, and neonatal diseases and abnormalities	metabolic diseases	-0.408494671192
congenital, hereditary, and neonatal diseases and abnormalities	metabolism, inborn errors	-0.255943489077
congenital, hereditary, and neonatal diseases and abnormalities	musculoskeletal diseases	-0.121739627419
congenital, hereditary, and neonatal diseases and abnormalities	nervous system diseases	-0.517182063016
